X                  ,Y                  ,Slice
0.0718197215329541 ,                   ,Slice 1
0.0729246403257688 ,                   ,Slice 1
0.0740295591185834 ,-2.82961714398422  ,Slice 1
0.0751344779113981 ,-2.79600022564742  ,Slice 1
0.0762393967042128 ,-2.76080346484544  ,Slice 1
0.0773443154970275 ,-2.72724670818068  ,Slice 1
0.0784492342898422 ,-2.662773320621    ,Slice 1
0.0795541530826568 ,-2.35071020204549  ,Slice 1
0.0806590718754715 ,-2.28025894916862  ,Slice 1
0.0817639906682862 ,-2.21600498590811  ,Slice 1
0.0828689094611009 ,-2.15261454739854  ,Slice 1
0.0839738282539156 ,-2.09209131845622  ,Slice 1
0.0850787470467302 ,-2.0341610903804   ,Slice 1
0.0861836658395449 ,-1.97684272552044  ,Slice 1
0.0872885846323596 ,-1.91556644425435  ,Slice 1
0.0883935034251743 ,-1.85499619291787  ,Slice 1
0.089498422217989  ,-1.79555261091401  ,Slice 1
0.0906033410108036 ,-1.73735705650985  ,Slice 1
0.0917082598036183 ,-1.67551163145136  ,Slice 1
0.092813178596433  ,-1.61599941158252  ,Slice 1
0.0939180973892477 ,-1.55500969139154  ,Slice 1
0.0950230161820623 ,-1.49728856242151  ,Slice 1
0.096127934974877  ,-1.43923189986855  ,Slice 1
0.0972328537676917 ,-1.38672741209719  ,Slice 1
0.0983377725605064 ,-1.3238170316912   ,Slice 1
0.0994426913533211 ,-1.26270014335103  ,Slice 1
0.100547610146136  ,-1.20123783098919  ,Slice 1
0.10165252893895   ,-1.13887657352705  ,Slice 1
0.102757447731765  ,-1.06735276359006  ,Slice 1
0.10386236652458   ,-1.00114088407643  ,Slice 1
0.104967285317394  ,-0.943784998466529 ,Slice 1
0.106072204110209  ,-0.895414512896069 ,Slice 1
0.107177122903024  ,-0.846983472717153 ,Slice 1
0.108282041695839  ,-0.789862034809703 ,Slice 1
0.109386960488653  ,-0.726429850830358 ,Slice 1
0.110491879281468  ,-0.666755163494921 ,Slice 1
0.111596798074283  ,-0.60553842322257  ,Slice 1
0.112701716867097  ,-0.540572293258142 ,Slice 1
0.113806635659912  ,-0.476219168079933 ,Slice 1
0.114911554452727  ,-0.41913338108956  ,Slice 1
0.116016473245541  ,-0.368523022047845 ,Slice 1
0.117121392038356  ,-0.313632811752848 ,Slice 1
0.118226310831171  ,-0.252762606514261 ,Slice 1
0.119331229623985  ,-0.183575435353976 ,Slice 1
0.1204361484168    ,-0.127060877755769 ,Slice 1
0.121541067209615  ,-0.0758782427664635,Slice 1
0.122645986002429  ,-0.0222861845578823,Slice 1
0.123750904795244  ,0.0330222728400034 ,Slice 1
0.124855823588059  ,0.0770209474316639 ,Slice 1
0.125960742380873  ,0.120018480321098  ,Slice 1
0.127065661173688  ,0.164889014388989  ,Slice 1
0.128170579966503  ,0.222150795926303  ,Slice 1
0.129275498759317  ,0.275956769131841  ,Slice 1
0.130380417552132  ,0.325884633437755  ,Slice 1
0.131485336344947  ,0.377429764759334  ,Slice 1
0.132590255137761  ,0.439717125866934  ,Slice 1
0.133695173930576  ,0.498605900582192  ,Slice 1
0.134800092723391  ,0.556863149060649  ,Slice 1
0.135905011516205  ,0.604622217463864  ,Slice 1
0.13700993030902   ,0.65564961651526   ,Slice 1
0.138114849101835  ,0.719741919830484  ,Slice 1
0.139219767894649  ,0.796999913952122  ,Slice 1
0.140324686687464  ,0.864971468244943  ,Slice 1
0.141429605480279  ,0.918531799061163  ,Slice 1
0.142534524273094  ,0.964368140528007  ,Slice 1
0.143639443065908  ,0.793068872180807  ,Slice 1
0.144744361858723  ,0.906077863255524  ,Slice 1
0.145849280651538  ,1.10077899854988   ,Slice 1
0.146954199444352  ,1.15942760012073   ,Slice 1
0.148059118237167  ,1.20917854741009   ,Slice 1
0.149164037029982  ,1.25590083488364   ,Slice 1
0.150268955822796  ,1.30065166473684   ,Slice 1
0.151373874615611  ,1.29239473338644   ,Slice 1
0.152478793408426  ,1.09444844516122   ,Slice 1
0.15358371220124   ,1.29552410098783   ,Slice 1
0.154688630994055  ,1.4469987816274    ,Slice 1
0.15579354978687   ,1.49922052550758   ,Slice 1
0.156898468579684  ,1.54666294405193   ,Slice 1
0.158003387372499  ,1.59619631486856   ,Slice 1
0.159108306165314  ,1.63447152520184   ,Slice 1
0.160213224958128  ,1.67286897420278   ,Slice 1
0.161318143750943  ,1.72513585501593   ,Slice 1
0.162423062543758  ,1.78282051969714   ,Slice 1
0.163527981336572  ,1.82668630908827   ,Slice 1
0.164632900129387  ,1.86750753060321   ,Slice 1
0.165737818922202  ,1.87359180675971   ,Slice 1
0.166842737715016  ,1.8231965562963    ,Slice 1
0.167947656507831  ,1.99323880475217   ,Slice 1
0.169052575300646  ,2.05290477621806   ,Slice 1
0.17015749409346   ,1.94194649449378   ,Slice 1
0.171262412886275  ,1.84794742322889   ,Slice 1
0.17236733167909   ,2.08509327081487   ,Slice 1
0.173472250471904  ,2.16600689701207   ,Slice 1
0.174577169264719  ,2.23086304083537   ,Slice 1
0.175682088057534  ,2.2664467083613    ,Slice 1
0.176787006850348  ,2.30236118138666   ,Slice 1
0.177891925643163  ,2.34767522078931   ,Slice 1
0.178996844435978  ,2.38656997378563   ,Slice 1
0.180101763228792  ,2.32550645954576   ,Slice 1
0.181206682021607  ,2.22031896236757   ,Slice 1
0.182311600814422  ,2.48743808515551   ,Slice 1
0.183416519607236  ,2.51262335558935   ,Slice 1
0.184521438400051  ,2.37644050153558   ,Slice 1
0.185626357192866  ,2.28303936831682   ,Slice 1
0.18673127598568   ,2.36986576281275   ,Slice 1
0.187836194778495  ,2.63613367332976   ,Slice 1
0.18894111357131   ,2.68604163344595   ,Slice 1
0.190046032364124  ,2.73298794757214   ,Slice 1
0.191150951156939  ,                   ,Slice 1
0.192255869949754  ,                   ,Slice 1
0.193360788742568  ,                   ,Slice 1
0.194465707535383  ,                   ,Slice 1
0.195570626328198  ,                   ,Slice 1
0.196675545121012  ,                   ,Slice 1
0.197780463913827  ,-2.98167504780188  ,Slice 1
0.198885382706642  ,-2.94856611666259  ,Slice 1
0.199990301499456  ,-2.9135772201637   ,Slice 1
0.201095220292271  ,-2.87942045281201  ,Slice 1
0.202200139085086  ,-2.83576194482191  ,Slice 1
0.203305057877901  ,-2.78616123120916  ,Slice 1
0.204409976670715  ,-2.72742413580165  ,Slice 1
0.20551489546353   ,-2.66964691677665  ,Slice 1
0.206619814256345  ,-2.61380479249999  ,Slice 1
0.207724733049159  ,-2.56113174989347  ,Slice 1
0.208829651841974  ,-2.51169176567821  ,Slice 1
0.209934570634789  ,-2.46462852229222  ,Slice 1
0.211039489427603  ,-2.41427237189475  ,Slice 1
0.212144408220418  ,-2.3650322277818   ,Slice 1
0.213249327013233  ,-2.31488235497246  ,Slice 1
0.214354245806047  ,-2.26101034418441  ,Slice 1
0.215459164598862  ,-2.2065297687367   ,Slice 1
0.216564083391677  ,-2.15311055071992  ,Slice 1
0.217669002184491  ,-2.09905475348854  ,Slice 1
0.218773920977306  ,-2.04810036011196  ,Slice 1
0.219878839770121  ,-1.9985822812621   ,Slice 1
0.220983758562935  ,-1.95018776218888  ,Slice 1
0.22208867735575   ,-1.89905081765477  ,Slice 1
0.223193596148565  ,-1.84409784323142  ,Slice 1
0.224298514941379  ,-1.78608840877866  ,Slice 1
0.225403433734194  ,-1.7272259114555   ,Slice 1
0.226508352527009  ,-1.67027021877521  ,Slice 1
0.227613271319823  ,-1.6160874530095   ,Slice 1
0.228718190112638  ,-1.56296157853754  ,Slice 1
0.229823108905453  ,-1.50816981511369  ,Slice 1
0.230928027698267  ,-1.45653524313747  ,Slice 1
0.232032946491082  ,-1.4105882430299   ,Slice 1
0.233137865283897  ,-1.3657405922274   ,Slice 1
0.234242784076711  ,-1.31412892710601  ,Slice 1
0.235347702869526  ,-1.26406023492126  ,Slice 1
0.236452621662341  ,-1.21262499458224  ,Slice 1
0.237557540455155  ,-1.1653111838054   ,Slice 1
0.23866245924797   ,-1.11911486841247  ,Slice 1
0.239767378040785  ,-1.08290924806267  ,Slice 1
0.240872296833599  ,-1.03640330574023  ,Slice 1
0.241977215626414  ,-0.984299102370326 ,Slice 1
0.243082134419229  ,-0.925917683885527 ,Slice 1
0.244187053212043  ,-0.866948682835722 ,Slice 1
0.245291972004858  ,-0.80852435059069  ,Slice 1
0.246396890797673  ,-0.756067977951527 ,Slice 1
0.247501809590487  ,-0.709395491449253 ,Slice 1
0.248606728383302  ,-0.669994583942013 ,Slice 1
0.249711647176117  ,-0.624213066420406 ,Slice 1
0.250816565968931  ,-0.580732783764603 ,Slice 1
0.251921484761746  ,-0.545289672614315 ,Slice 1
0.253026403554561  ,-0.508284144506248 ,Slice 1
0.254131322347376  ,-0.462429552264559 ,Slice 1
0.25523624114019   ,-0.415194800491591 ,Slice 1
0.256341159933005  ,-0.366491657763226 ,Slice 1
0.25744607872582   ,-0.317420748896422 ,Slice 1
0.258550997518634  ,-0.266679718644846 ,Slice 1
0.259655916311449  ,-0.215321095992668 ,Slice 1
0.260760835104264  ,-0.16357325358742  ,Slice 1
0.261865753897078  ,-0.108206332207804 ,Slice 1
0.262970672689893  ,-0.0632654382913949,Slice 1
0.264075591482708  ,-0.019047064308999 ,Slice 1
0.265180510275522  ,0.0325838782876957 ,Slice 1
0.266285429068337  ,0.0829164866790435 ,Slice 1
0.267390347861152  ,0.125547370014316  ,Slice 1
0.268495266653966  ,0.175170475127287  ,Slice 1
0.269600185446781  ,0.218988726180869  ,Slice 1
0.270705104239596  ,0.26152851314604   ,Slice 1
0.271810023032411  ,0.308600166698194  ,Slice 1
0.272914941825225  ,0.363806779594283  ,Slice 1
0.27401986061804   ,0.409580746001691  ,Slice 1
0.275124779410855  ,0.447769500738613  ,Slice 1
0.276229698203669  ,0.487361880831947  ,Slice 1
0.277334616996484  ,0.537572617466518  ,Slice 1
0.278439535789299  ,0.588206739804452  ,Slice 1
0.279544454582113  ,0.640893267367557  ,Slice 1
0.280649373374928  ,0.687050414870738  ,Slice 1
0.281754292167743  ,0.728057040196616  ,Slice 1
0.282859210960557  ,0.768155188681512  ,Slice 1
0.283964129753372  ,0.816008073429209  ,Slice 1
0.285069048546187  ,0.848968963716217  ,Slice 1
0.286173967339001  ,0.88414659061812   ,Slice 1
0.287278886131816  ,0.922347496428117  ,Slice 1
0.288383804924631  ,0.9722861026591    ,Slice 1
0.289488723717446  ,1.01649474103721   ,Slice 1
0.29059364251026   ,1.05156328030581   ,Slice 1
0.291698561303075  ,1.07624511349088   ,Slice 1
0.29280348009589   ,1.10542576621714   ,Slice 1
0.293908398888704  ,1.13307689639065   ,Slice 1
0.295013317681519  ,1.16346491636497   ,Slice 1
0.296118236474334  ,1.18876652989945   ,Slice 1
0.297223155267148  ,1.2328410577433    ,Slice 1
0.298328074059963  ,1.27515769773048   ,Slice 1
0.299432992852778  ,1.31255959925591   ,Slice 1
0.300537911645592  ,1.34949102327183   ,Slice 1
0.301642830438407  ,1.39616883292913   ,Slice 1
0.302747749231222  ,1.42961744311945   ,Slice 1
0.303852668024036  ,1.45542576935968   ,Slice 1
0.304957586816851  ,1.48075060055477   ,Slice 1
0.306062505609666  ,1.51571365713643   ,Slice 1
0.307167424402481  ,1.55917105991476   ,Slice 1
0.308272343195295  ,1.59788338564752   ,Slice 1
0.30937726198811   ,1.6311447390451    ,Slice 1
0.310482180780925  ,1.66461636293005   ,Slice 1
0.311587099573739  ,1.69924333427277   ,Slice 1
0.312692018366554  ,1.72728527977405   ,Slice 1
0.313796937159369  ,1.75930136742652   ,Slice 1
0.314901855952183  ,1.77695746085209   ,Slice 1
0.316006774744998  ,1.79205651937045   ,Slice 1
0.317111693537813  ,1.8138054720498    ,Slice 1
0.318216612330627  ,1.84364787392614   ,Slice 1
0.319321531123442  ,1.87449015115234   ,Slice 1
0.320426449916257  ,1.91869611678236   ,Slice 1
0.321531368709071  ,1.95332323020584   ,Slice 1
0.322636287501886  ,1.99154308242998   ,Slice 1
0.323741206294701  ,2.01492941613128   ,Slice 1
0.324846125087516  ,2.03328336534421   ,Slice 1
0.32595104388033   ,2.05370679273793   ,Slice 1
0.327055962673145  ,2.08436574801197   ,Slice 1
0.32816088146596   ,2.1093794309525    ,Slice 1
0.329265800258774  ,2.13679443812606   ,Slice 1
0.330370719051589  ,2.15139127112255   ,Slice 1
0.331475637844404  ,2.1618677703181    ,Slice 1
0.332580556637218  ,2.17681884258804   ,Slice 1
0.333685475430033  ,2.20686036737565   ,Slice 1
0.334790394222848  ,2.24570114632695   ,Slice 1
0.335895313015662  ,                   ,Slice 1
0.337000231808477  ,                   ,Slice 1
0.338105150601292  ,                   ,Slice 1
0.339210069394107  ,                   ,Slice 1
0.340314988186921  ,                   ,Slice 1
0.341419906979736  ,                   ,Slice 1
0.342524825772551  ,                   ,Slice 1
0.343629744565365  ,                   ,Slice 1
0.34473466335818   ,-3.15442731721267  ,Slice 1
0.345839582150995  ,-3.13176393565864  ,Slice 1
0.346944500943809  ,-3.10806647098017  ,Slice 1
0.348049419736624  ,-3.08137199522655  ,Slice 1
0.349154338529439  ,-3.04568094512129  ,Slice 1
0.350259257322253  ,-3.00085826010213  ,Slice 1
0.351364176115068  ,-2.94704665241574  ,Slice 1
0.352469094907883  ,-2.89310021675498  ,Slice 1
0.353574013700697  ,-2.84637140842889  ,Slice 1
0.354678932493512  ,-2.81253324957199  ,Slice 1
0.355783851286327  ,-2.77780034916694  ,Slice 1
0.356888770079142  ,-2.74153914657475  ,Slice 1
0.357993688871956  ,-2.70398432386892  ,Slice 1
0.359098607664771  ,-2.66143262592401  ,Slice 1
0.360203526457586  ,-2.61420160799719  ,Slice 1
0.3613084452504    ,-2.56847967413156  ,Slice 1
0.362413364043215  ,-2.52260271559781  ,Slice 1
0.36351828283603   ,-2.47776705237376  ,Slice 1
0.364623201628844  ,-2.43126067463449  ,Slice 1
0.365728120421659  ,-2.3881273490284   ,Slice 1
0.366833039214474  ,-2.34687348717928  ,Slice 1
0.367937958007288  ,-2.30636057136226  ,Slice 1
0.369042876800103  ,-2.26329452047069  ,Slice 1
0.370147795592918  ,-2.22224825728828  ,Slice 1
0.371252714385732  ,-2.18350110307715  ,Slice 1
0.372357633178547  ,-2.14494592536415  ,Slice 1
0.373462551971362  ,-2.10423547140789  ,Slice 1
0.374567470764177  ,-2.06201574065242  ,Slice 1
0.375672389556991  ,-2.02457393032592  ,Slice 1
0.376777308349806  ,-1.98716369468556  ,Slice 1
0.377882227142621  ,-1.94366699033453  ,Slice 1
0.378987145935435  ,-1.89698546361097  ,Slice 1
0.38009206472825   ,-1.85065892445126  ,Slice 1
0.381196983521065  ,-1.80579302193577  ,Slice 1
0.382301902313879  ,-1.76758034207876  ,Slice 1
0.383406821106694  ,-1.72491678049055  ,Slice 1
0.384511739899509  ,-1.68432073445387  ,Slice 1
0.385616658692323  ,-1.64624860197643  ,Slice 1
0.386721577485138  ,-1.61182920528743  ,Slice 1
0.387826496277953  ,-1.57400121606429  ,Slice 1
0.388931415070768  ,-1.53870486266465  ,Slice 1
0.390036333863582  ,-1.50190099744205  ,Slice 1
0.391141252656397  ,-1.46921355380007  ,Slice 1
0.392246171449212  ,-1.4304777612783   ,Slice 1
0.393351090242026  ,-1.38650148716157  ,Slice 1
0.394456009034841  ,-1.34117136282959  ,Slice 1
0.395560927827656  ,-1.30029679488688  ,Slice 1
0.39666584662047   ,-1.25916634817659  ,Slice 1
0.397770765413285  ,-1.22011983038295  ,Slice 1
0.3988756842061    ,-1.18151870161832  ,Slice 1
0.399980602998914  ,-1.14851773378064  ,Slice 1
0.401085521791729  ,-1.11030237853936  ,Slice 1
0.402190440584544  ,-1.07139189189236  ,Slice 1
0.403295359377359  ,-1.03660859043467  ,Slice 1
0.404400278170173  ,-1.0054163234504   ,Slice 1
0.405505196962988  ,-0.963610926052337 ,Slice 1
0.406610115755803  ,-0.921854096290738 ,Slice 1
0.407715034548617  ,-0.878023739658975 ,Slice 1
0.408819953341432  ,-0.832044275907823 ,Slice 1
0.409924872134247  ,-0.791623576059286 ,Slice 1
0.411029790927061  ,-0.753272937806971 ,Slice 1
0.412134709719876  ,-0.716934467538347 ,Slice 1
0.413239628512691  ,-0.682457005444859 ,Slice 1
0.414344547305505  ,-0.653518003028501 ,Slice 1
0.41544946609832   ,-0.625177631784162 ,Slice 1
0.416554384891135  ,-0.597215057370582 ,Slice 1
0.417659303683949  ,-0.566108226141686 ,Slice 1
0.418764222476764  ,-0.531862642998387 ,Slice 1
0.419869141269579  ,-0.494939418673828 ,Slice 1
0.420974060062393  ,-0.459457758134143 ,Slice 1
0.422078978855208  ,-0.424013295550164 ,Slice 1
0.423183897648023  ,-0.393641116562358 ,Slice 1
0.424288816440837  ,-0.361454059336569 ,Slice 1
0.425393735233652  ,-0.332565160270089 ,Slice 1
0.426498654026467  ,-0.298562441964924 ,Slice 1
0.427603572819281  ,-0.266513752898704 ,Slice 1
0.428708491612096  ,-0.232762350656469 ,Slice 1
0.429813410404911  ,-0.196983919596401 ,Slice 1
0.430918329197725  ,-0.155300600568678 ,Slice 1
0.43202324799054   ,-0.113017014661364 ,Slice 1
0.433128166783355  ,-0.07012823587582  ,Slice 1
0.434233085576169  ,-0.0275323826270431,Slice 1
0.435338004368984  ,0.0189629750226789 ,Slice 1
0.436442923161799  ,0.0633179839158649 ,Slice 1
0.437547841954613  ,0.0987633938638723 ,Slice 1
0.438652760747428  ,0.134892657648622  ,Slice 1
0.439757679540243  ,0.180333853097274  ,Slice 1
0.440862598333057  ,0.217041883778687  ,Slice 1
0.441967517125872  ,0.245360661127217  ,Slice 1
0.443072435918687  ,0.274483769539954  ,Slice 1
0.444177354711501  ,0.299894037178101  ,Slice 1
0.445282273504316  ,0.328832166768052  ,Slice 1
0.446387192297131  ,0.355049296877169  ,Slice 1
0.447492111089945  ,0.381040025179995  ,Slice 1
0.44859702988276   ,0.403783377154904  ,Slice 1
0.449701948675575  ,0.428142268676894  ,Slice 1
0.450806867468389  ,0.458447298434488  ,Slice 1
0.451911786261204  ,0.495790339750687  ,Slice 1
0.453016705054019  ,0.526574054724912  ,Slice 1
0.454121623846833  ,0.553843448439833  ,Slice 1
0.455226542639648  ,0.576792598899147  ,Slice 1
0.456331461432463  ,0.607819459859426  ,Slice 1
0.457436380225277  ,0.635621421886677  ,Slice 1
0.458541299018092  ,0.671673846390576  ,Slice 1
0.459646217810907  ,0.703739657678864  ,Slice 1
0.460751136603721  ,0.737686344129143  ,Slice 1
0.461856055396536  ,0.764928747170396  ,Slice 1
0.462960974189351  ,0.794605041887603  ,Slice 1
0.464065892982165  ,0.824106192983728  ,Slice 1
0.46517081177498   ,0.861877908832598  ,Slice 1
0.466275730567795  ,0.901125559130516  ,Slice 1
0.467380649360609  ,0.945415757380573  ,Slice 1
0.468485568153424  ,0.977011482206832  ,Slice 1
0.469590486946239  ,1.00278290569827   ,Slice 1
0.470695405739053  ,1.02889463608484   ,Slice 1
0.471800324531868  ,1.06459692317281   ,Slice 1
0.472905243324683  ,1.09449799925626   ,Slice 1
0.474010162117497  ,1.12887924331295   ,Slice 1
0.475115080910312  ,1.15931678038809   ,Slice 1
0.476219999703127  ,1.17973230688499   ,Slice 1
0.477324918495941  ,1.19551409793881   ,Slice 1
0.478429837288756  ,1.21038436222508   ,Slice 1
0.479534756081571  ,1.22606277355181   ,Slice 1
0.480639674874385  ,1.24965609220549   ,Slice 1
0.4817445936672    ,1.27686565695547   ,Slice 1
0.482849512460015  ,1.29634436809793   ,Slice 1
0.483954431252829  ,1.31285440953614   ,Slice 1
0.485059350045644  ,1.32451586643768   ,Slice 1
0.486164268838459  ,1.34260652930958   ,Slice 1
0.487269187631273  ,1.36628597115582   ,Slice 1
0.488374106424088  ,1.39783211163168   ,Slice 1
0.489479025216903  ,1.42015311025813   ,Slice 1
0.490583944009718  ,1.44178567943861   ,Slice 1
0.491688862802532  ,1.45885665113873   ,Slice 1
0.492793781595347  ,1.47994716928355   ,Slice 1
0.493898700388162  ,1.50842753089292   ,Slice 1
0.495003619180976  ,1.55419510312453   ,Slice 1
0.496108537973791  ,1.58838062361759   ,Slice 1
0.497213456766606  ,1.61103942672984   ,Slice 1
0.49831837555942   ,1.62869050325774   ,Slice 1
0.499423294352235  ,1.64614481279077   ,Slice 1
0.50052821314505   ,1.66170505596827   ,Slice 1
0.501633131937864  ,1.68070425049267   ,Slice 1
0.502738050730679  ,1.69950957214787   ,Slice 1
0.503842969523494  ,1.72844733157672   ,Slice 1
0.504947888316308  ,1.75618001330734   ,Slice 1
0.506052807109123  ,1.77701666114668   ,Slice 1
0.507157725901938  ,1.79548085301768   ,Slice 1
0.508262644694752  ,1.81621018801121   ,Slice 1
0.509367563487567  ,1.83275160867639   ,Slice 1
0.510472482280382  ,1.84980334552905   ,Slice 1
0.511577401073196  ,1.86809569033193   ,Slice 1
0.512682319866011  ,1.89184997820123   ,Slice 1
0.513787238658826  ,1.92429056648732   ,Slice 1
0.51489215745164   ,1.93908578690909   ,Slice 1
0.515997076244455  ,1.94795650981905   ,Slice 1
0.51710199503727   ,1.95769101089449   ,Slice 1
0.518206913830084  ,1.96891126556126   ,Slice 1
0.519311832622899  ,1.97283229346222   ,Slice 1
0.520416751415714  ,1.98349800342949   ,Slice 1
0.521521670208528  ,2.00776227523042   ,Slice 1
0.522626589001343  ,2.04653400101172   ,Slice 1
0.523731507794158  ,2.08487110260124   ,Slice 1
0.524836426586972  ,2.13781216986863   ,Slice 1
0.525941345379787  ,2.17316715214642   ,Slice 1
0.527046264172602  ,                   ,Slice 1
0.528151182965416  ,                   ,Slice 1
0.529256101758231  ,                   ,Slice 1
0.530361020551046  ,                   ,Slice 1
0.53146593934386   ,                   ,Slice 1
0.532570858136675  ,                   ,Slice 1
0.53367577692949   ,                   ,Slice 1
0.534780695722304  ,                   ,Slice 1
0.535885614515119  ,                   ,Slice 1
0.536990533307934  ,-3.41359301768618  ,Slice 1
0.538095452100748  ,-3.39614020048214  ,Slice 1
0.539200370893563  ,-3.37817896685975  ,Slice 1
0.540305289686378  ,-3.35978564456697  ,Slice 1
0.541410208479192  ,-3.34184883059408  ,Slice 1
0.542515127272007  ,-3.32094114714324  ,Slice 1
0.543620046064822  ,-3.30190940503232  ,Slice 1
0.544724964857636  ,-3.28068477955633  ,Slice 1
0.545829883650451  ,-3.25689293286336  ,Slice 1
0.546934802443266  ,-3.22837504985465  ,Slice 1
0.54803972123608   ,-3.19545128421969  ,Slice 1
0.549144640028895  ,-3.16275436800862  ,Slice 1
0.55024955882171   ,-3.12988943393921  ,Slice 1
0.551354477614524  ,-3.09548578331739  ,Slice 1
0.552459396407339  ,-3.06795786540666  ,Slice 1
0.553564315200154  ,-3.04535227565907  ,Slice 1
0.554669233992968  ,-3.02125688765644  ,Slice 1
0.555774152785783  ,-2.99547707769319  ,Slice 1
0.556879071578598  ,-2.9694949252096   ,Slice 1
0.557983990371412  ,-2.94453523175663  ,Slice 1
0.559088909164227  ,-2.91711939885595  ,Slice 1
0.560193827957042  ,-2.88616554153885  ,Slice 1
0.561298746749856  ,-2.85256642171877  ,Slice 1
0.562403665542671  ,-2.82127612421177  ,Slice 1
0.563508584335486  ,-2.79180868039697  ,Slice 1
0.5646135031283    ,-2.76215223232677  ,Slice 1
0.565718421921115  ,-2.7319192790955   ,Slice 1
0.56682334071393   ,-2.70111871433617  ,Slice 1
0.567928259506744  ,-2.66909886854159  ,Slice 1
0.569033178299559  ,-2.6376313042066   ,Slice 1
0.570138097092374  ,-2.61073338541902  ,Slice 1
0.571243015885188  ,-2.58639001125742  ,Slice 1
0.572347934678003  ,-2.56189966305632  ,Slice 1
0.573452853470818  ,-2.53798064094694  ,Slice 1
0.574557772263632  ,-2.51361493867313  ,Slice 1
0.575662691056447  ,-2.48675500690393  ,Slice 1
0.576767609849262  ,-2.46055885171463  ,Slice 1
0.577872528642076  ,-2.4363955445547   ,Slice 1
0.578977447434891  ,-2.41106754846253  ,Slice 1
0.580082366227706  ,-2.38704562778194  ,Slice 1
0.58118728502052   ,-2.36203599579505  ,Slice 1
0.582292203813335  ,-2.33853630492155  ,Slice 1
0.58339712260615   ,-2.31659536544196  ,Slice 1
0.584502041398964  ,-2.29447466783279  ,Slice 1
0.585606960191779  ,-2.27139309098636  ,Slice 1
0.586711878984594  ,-2.24744760157017  ,Slice 1
