0,6.63395499398463e-06
2.23630920936785e-06,6.63395499398463e-06
4.47261841873569e-06,6.63346516502042e-06
6.70892762810354e-06,6.63264878342682e-06
8.94523683747139e-06,6.63150584922111e-06
1.11815460468392e-05,6.63003636243779e-06
1.34178552562071e-05,6.6282403230999e-06
1.56541644655749e-05,6.62611773125347e-06
1.78904736749428e-05,6.62366858695027e-06
2.01267828843106e-05,6.62089289024211e-06
2.23630920936785e-05,6.61779064120378e-06
2.45994013030463e-05,6.61436183989858e-06
2.68357105124142e-05,6.61060648640132e-06
2.9072019721782e-05,6.60652458080981e-06
3.13083289311498e-05,6.60211612321612e-06
3.35446381405177e-05,6.59738111372384e-06
3.57809473498855e-05,6.59231955243652e-06
3.80172565592534e-05,6.58693143948077e-06
4.02535657686212e-05,6.58121677497167e-06
4.24898749779891e-05,6.57517555905883e-06
4.47261841873569e-05,6.56880779186308e-06
4.69624933967248e-05,6.56211347353979e-06
4.91988026060926e-05,6.55509260425008e-06
5.14351118154605e-05,6.54774518415506e-06
5.36714210248283e-05,6.5400712134216e-06
5.59077302341962e-05,6.53207069223384e-06
5.8144039443564e-05,6.52374362077016e-06
6.03803486529319e-05,6.51508999923194e-06
6.26166578622997e-05,6.50610982781485e-06
6.48529670716675e-05,6.49680310672602e-06
6.70892762810354e-05,6.48716983618987e-06
6.93255854904032e-05,6.47721001643081e-06
7.15618946997711e-05,6.4669236476675e-06
7.37982039091389e-05,6.45631073015313e-06
7.60345131185068e-05,6.44537126412361e-06
7.82708223278746e-05,6.43410524984939e-06
8.05071315372425e-05,6.42251268757216e-06
8.27434407466103e-05,6.41059357757385e-06
8.49797499559782e-05,6.39834792012493e-06
8.7216059165346e-05,6.38577571551885e-06
8.94523683747139e-05,6.37287696404332e-06
9.16886775840817e-05,6.3596516659918e-06
9.39249867934495e-05,6.34609982168653e-06
9.61612960028174e-05,6.33222143143249e-06
9.83976052121852e-05,6.3180164955519e-06
0.000100633914421553,6.3034850143785e-06
0.000102870223630921,6.28862698824605e-06
0.000105106532840289,6.27344241750554e-06
0.000107342842049657,6.25793130250797e-06
0.000109579151259024,6.24209364361588e-06
0.000111815460468392,6.22592944119175e-06
0.00011405176967776,6.20943869562114e-06
0.000116288078887128,6.19262140727805e-06
0.000118524388096496,6.17547757655378e-06
0.000120760697305864,6.1580072038511e-06
0.000122997006515232,6.14021028957859e-06
0.000125233315724599,6.12208683414477e-06
0.000127469624933967,6.10363683797545e-06
0.000129705934143335,6.08486030149646e-06
0.000131942243352703,6.0657572251451e-06
0.000134178552562071,6.04632760936444e-06
0.000136414861771439,6.02657145460908e-06
0.000138651170980806,6.00648876133933e-06
0.000140887480190174,5.98607953001554e-06
0.000143123789399542,5.96534376112106e-06
0.00014536009860891,5.94428145513349e-06
0.000147596407818278,5.92289261253616e-06
0.000149832717027646,5.90117723384122e-06
0.000152069026237014,5.87913531954351e-06
0.000154305335446381,5.85676687015516e-06
0.000156541644655749,5.8340718861998e-06
0.000158777953865117,5.81105036820681e-06
0.000161014263074485,5.78770231670558e-06
0.000163250572283853,5.76402773224276e-06
0.000165486881493221,5.74002661537075e-06
0.000167723190702588,5.71569896664194e-06
0.000169959499911956,5.691044786626e-06
0.000172195809121324,5.66606407589836e-06
0.000174432118330692,5.64075683503442e-06
0.00017666842754006,5.61512306462687e-06
0.000178904736749428,5.58916276526839e-06
0.000181141045958796,5.56287593756892e-06
0.000183377355168163,5.5362625821269e-06
0.000185613664377531,5.50932269958104e-06
0.000187849973586899,5.48205629053553e-06
0.000190086282796267,5.4544633556406e-06
0.000192322592005635,5.42654389552919e-06
0.000194558901215003,5.3982979108573e-06
0.00019679521042437,5.36972540227513e-06
0.000199031519633738,5.34082637045019e-06
0.000201267828843106,5.31160081605569e-06
0.000203504138052474,5.28204873977065e-06
0.000205740447261842,5.2521701422798e-06
0.00020797675647121,5.2219650242794e-06
0.000210213065680578,5.19143338647722e-06
0.000212449374889945,5.16057522956952e-06
0.000214685684099313,5.12939055428131e-06
0.000216921993308681,5.09787936134338e-06
0.000219158302518049,5.06604165148651e-06
0.000221394611727417,5.03387742544148e-06
0.000223630920936785,5.00138668396784e-06
0.000225867230146152,4.96856942780789e-06
0.00022810353935552,4.93542565773843e-06
0.000230339848564888,4.90195537452478e-06
0.000232576157774256,4.86815857894374e-06
0.000234812466983624,4.83403527178364e-06
0.000237048776192992,4.79958545383281e-06
0.00023928508540236,4.76480912589682e-06
0.000241521394611727,4.72970628878126e-06
0.000243757703821095,4.69427694330899e-06
0.000245994013030463,4.65852109029134e-06
0.000248230322239831,4.62243873057417e-06
0.000250466631449199,4.58602986498609e-06
0.000252702940658567,4.54929449438446e-06
0.000254939249867934,4.51223261960366e-06
0.000257175559077302,4.47484424152981e-06
0.00025941186828667,4.43712936101454e-06
0.000261648177496038,4.39908797893824e-06
0.000263884486705406,4.36072009618705e-06
0.000266120795914774,4.32202571365862e-06
0.000268357105124142,4.28300483224486e-06
0.000270593414333509,4.24365745285491e-06
0.000272829723542877,4.20398357640371e-06
0.000275066032752245,4.16398320381766e-06
0.000277302341961613,4.12365633601744e-06
0.000279538651170981,4.08300297395249e-06
0.000281774960380349,4.04202311856074e-06
0.000284011269589717,4.00071677079739e-06
0.000286247578799084,3.95908393161762e-06
0.000288483888008452,3.9171246019939e-06
0.00029072019721782,3.87483878289867e-06
0.000292956506427188,3.83222647532742e-06
0.000295192815636556,3.7892876802526e-06
0.000297429124845924,3.7460223986812e-06
0.000299665434055291,3.70243063162018e-06
0.000301901743264659,3.6585123800823e-06
0.000304138052474027,3.61426764508603e-06
0.000306374361683395,3.56969642766714e-06
0.000308610670892763,3.52479872884986e-06
0.000310846980102131,3.47957454968721e-06
0.000313083289311499,3.43402389122646e-06
0.000315319598520866,3.38814675452636e-06
0.000317555907730234,3.34194314066296e-06
0.000319792216939602,3.29541305069502e-06
0.00032202852614897,3.24855648571583e-06
0.000324264835358338,3.20137344680719e-06
0.000326501144567706,3.15386393507389e-06
0.000328737453777073,3.10602795161498e-06
0.000330973762986441,3.05786549754103e-06
0.000333210072195809,3.00937657397984e-06
0.000335446381405177,2.96056118204198e-06
0.000337682690614545,2.91141932288403e-06
0.000339918999823913,2.86195099763382e-06
0.00034215530903328,2.81215620744218e-06
0.000344391618242648,2.76203495347721e-06
0.000346627927452016,2.71158723688975e-06
0.000348864236661384,2.66081305886516e-06
0.000351100545870752,2.60971242057153e-06
0.00035333685508012,2.55828532320573e-06
0.000355573164289488,2.50653176795889e-06
0.000357809473498855,2.45445175603938e-06
0.000360045782708223,2.40204528864981e-06
0.000362282091917591,2.3493123670216e-06
0.000364518401126959,2.29625299236311e-06
0.000366754710336327,2.24286716591724e-06
0.000368991019545695,2.18915488892691e-06
0.000371227328755063,2.13511616263501e-06
0.00037346363796443,2.08075098830172e-06
0.000375699947173798,2.02605936719294e-06
0.000377936256383166,1.97104130057459e-06
0.000380172565592534,1.91569678972987e-06
0.000382408874801902,1.86002583594195e-06
0.00038464518401127,1.80402844049978e-06
0.000386881493220637,1.74770460472104e-06
0.000389117802430005,1.69105432990045e-06
0.000391354111639373,1.6340776173557e-06
0.000393590420848741,1.57677446841601e-06
0.000395826730058109,1.51914488441635e-06
0.000398063039267477,1.46118886669169e-06
0.000400299348476845,1.40290641658851e-06
0.000402535657686212,1.34429753545904e-06
0.00040477196689558,1.28536222467277e-06
0.000407008276104948,1.22610048559921e-06
0.000409244585314316,1.16651231960784e-06
0.000411480894523684,1.10659772808542e-06
0.000413717203733052,1.04635671243022e-06
0.000415953512942419,9.85789274040506e-07
0.000418189822151787,9.2489541432605e-07
0.000420426131361155,8.63675134696627e-07
0.000422662440570523,8.02128436573519e-07
0.000424898749779891,7.40255321395271e-07
0.000427135058989259,6.78055790600429e-07
0.000429371368198626,6.15529845621784e-07
0.000431607677407994,5.5267748792665e-07
0.000433843986617362,4.89498718965082e-07
0.00043608029582673,4.25993540215905e-07
0.000438316605036098,3.62161953146434e-07
0.000440552914245466,2.98003959247002e-07
0.000442789223454834,2.33519560002187e-07
0.000445025532664201,1.68708756919585e-07
0.000447261841873569,1.03571551495282e-07
0.000449498151082937,3.81079452483827e-08
0.000451734460292305,6.60643621000019e-06
0.000453970769501673,6.54031980668267e-06
0.000456207078711041,6.47387700711713e-06
0.000458443387920409,6.4071078128687e-06
