X                  ,Y                ,Slice
0.173593449380653  ,-8.56639730036342,Slice 1
0.174699140141039  ,-8.55194478573214,Slice 1
0.175804830901425  ,-8.53792519878038,Slice 1
0.176910521661812  ,-8.90552706064975,Slice 1
0.178016212422198  ,-11.16364563776  ,Slice 1
0.179121903182584  ,-11.19252901564  ,Slice 1
0.180227593942971  ,-11.2049668182601,Slice 1
0.181333284703357  ,-11.2087367486068,Slice 1
0.182438975463743  ,-11.2076444610244,Slice 1
0.18354466622413   ,-11.2020265916124,Slice 1
0.184650356984516  ,-11.1914545952412,Slice 1
0.185756047744902  ,-11.1720472504943,Slice 1
0.186861738505289  ,-11.1369578248908,Slice 1
0.187967429265675  ,-10.7975457998923,Slice 1
0.189073120026061  ,-8.48285847376923,Slice 1
0.190178810786448  ,-8.51251520438253,Slice 1
0.191284501546834  ,-8.52442245643763,Slice 1
0.19239019230722   ,-8.52842260507428,Slice 1
0.193495883067607  ,-8.52879547654439,Slice 1
0.194601573827993  ,-8.52755353386942,Slice 1
0.195707264588379  ,-8.5247555671062 ,Slice 1
0.196812955348766  ,-8.52075292199297,Slice 1
0.197918646109152  ,-8.51307776459698,Slice 1
0.199024336869538  ,-8.49565239015189,Slice 1
0.200130027629924  ,-8.31626005985589,Slice 1
0.201235718390311  ,-7.17481422042955,Slice 1
0.202341409150697  ,-7.18941506930709,Slice 1
0.203447099911083  ,-7.19103433732394,Slice 1
0.20455279067147   ,-7.18964807117032,Slice 1
0.205658481431856  ,-7.1875391520576 ,Slice 1
0.206764172192242  ,-7.18513767188694,Slice 1
0.207869862952629  ,-7.18236185583281,Slice 1
0.208975553713015  ,-7.17854347270823,Slice 1
0.210081244473401  ,-7.17048698178309,Slice 1
0.211186935233788  ,-7.51063658063876,Slice 1
0.212292625994174  ,-10.2414491592762,Slice 1
0.21339831675456   ,-10.9366171860437,Slice 1
0.214504007514947  ,-10.9424620644717,Slice 1
0.215609698275333  ,-10.4490315672418,Slice 1
0.216715389035719  ,-7.13673868457979,Slice 1
0.217821079796106  ,-7.14918656045563,Slice 1
0.218926770556492  ,-7.15466038291945,Slice 1
0.220032461316878  ,-7.15417508053054,Slice 1
0.221138152077265  ,-7.1525489195277 ,Slice 1
0.222243842837651  ,-7.14990258988671,Slice 1
0.223349533598037  ,-7.14743162904844,Slice 1
0.224455224358423  ,-7.14561221240077,Slice 1
0.22556091511881   ,-7.1428256320294 ,Slice 1
0.226666605879196  ,-7.13941183329308,Slice 1
0.227772296639582  ,-7.38624459275502,Slice 1
0.228877987399969  ,-9.17370275505476,Slice 1
0.229983678160355  ,-9.46010983428162,Slice 1
0.231089368920741  ,-9.45514759418018,Slice 1
0.232195059681128  ,-9.12977331629719,Slice 1
0.233300750441514  ,-7.12815200826117,Slice 1
0.2344064412019    ,-7.12324784654979,Slice 1
0.235512131962287  ,-7.12076899466252,Slice 1
0.236617822722673  ,-7.11853644426789,Slice 1
0.237723513483059  ,-7.11597707962936,Slice 1
0.238829204243446  ,-7.11229585967027,Slice 1
0.239934895003832  ,-7.37303631546107,Slice 1
0.241040585764218  ,-9.18605301986256,Slice 1
0.242146276524605  ,-9.46751749372045,Slice 1
0.243251967284991  ,-9.48007647110073,Slice 1
0.244357658045377  ,-9.48267028741352,Slice 1
0.245463348805764  ,-9.47885559134446,Slice 1
0.24656903956615   ,-9.4643065272538 ,Slice 1
0.247674730326536  ,-9.281811554693  ,Slice 1
0.248780421086923  ,-8.10737605930308,Slice 1
0.249886111847309  ,-7.09077078701919,Slice 1
0.250991802607695  ,-7.08806009116179,Slice 1
0.252097493368082  ,-7.08557739716973,Slice 1
0.253203184128468  ,-7.08358605789665,Slice 1
0.254308874888854  ,-7.08132154029611,Slice 1
0.25541456564924   ,-7.07869509907496,Slice 1
0.256520256409627  ,-7.0769020241277 ,Slice 1
0.257625947170013  ,-7.07463668967778,Slice 1
0.258731637930399  ,-7.07148226293569,Slice 1
0.259837328690786  ,-7.68650188498796,Slice 1
0.260943019451172  ,-11.5864326089554,Slice 1
0.262048710211558  ,-11.8654996136924,Slice 1
0.263154400971945  ,-11.2277178359546,Slice 1
0.264260091732331  ,-7.34048644984288,Slice 1
0.265365782492717  ,-7.05951287360675,Slice 1
0.266471473253104  ,-7.05732342866574,Slice 1
0.26757716401349   ,-7.05542233630398,Slice 1
0.268682854773876  ,-7.05347782648546,Slice 1
0.269788545534263  ,-7.05124139057772,Slice 1
0.270894236294649  ,-7.04896434166494,Slice 1
0.271999927055035  ,-7.04701015259297,Slice 1
0.273105617815421  ,-7.04476222226107,Slice 1
0.274211308575808  ,-7.0431218630266 ,Slice 1
0.275316999336194  ,-7.0412692736329 ,Slice 1
0.27642269009658   ,-7.03932192094847,Slice 1
0.277528380856967  ,-7.03754742152303,Slice 1
0.278634071617353  ,-7.03579686173599,Slice 1
0.279739762377739  ,-7.03410118866791,Slice 1
0.280845453138126  ,-7.03254204467592,Slice 1
0.281951143898512  ,-7.03012899829384,Slice 1
0.283056834658898  ,-7.20440440756508,Slice 1
0.284162525419285  ,-8.38734435358591,Slice 1
0.285268216179671  ,-9.31126444888711,Slice 1
0.286373906940057  ,-9.35687327088253,Slice 1
0.287479597700443  ,-9.33681445829477,Slice 1
0.28858528846083   ,-8.93600848198013,Slice 1
0.289690979221216  ,-7.0231618277841 ,Slice 1
0.290796669981602  ,-7.01724759644764,Slice 1
0.291902360741989  ,-7.01574943348783,Slice 1
0.293008051502375  ,-7.0141341314509 ,Slice 1
0.294113742262761  ,-7.01304183188734,Slice 1
0.295219433023148  ,-7.01123336865129,Slice 1
0.296325123783534  ,-7.00976110435944,Slice 1
0.29743081454392   ,-7.00858768287799,Slice 1
0.298536505304307  ,-7.00735716728141,Slice 1
0.299642196064693  ,-7.00591389266988,Slice 1
0.300747886825079  ,-7.00495074766007,Slice 1
0.301853577585466  ,-7.00363640598559,Slice 1
0.302959268345852  ,-7.00089433516617,Slice 1
0.304064959106238  ,-7.31556584763204,Slice 1
0.305170649866625  ,-9.06267433043031,Slice 1
0.306276340627011  ,-9.33078491337045,Slice 1
0.307382031387397  ,-9.31743259387254,Slice 1
0.308487722147783  ,-8.92122563999995,Slice 1
0.30959341290817   ,-7.00173581082442,Slice 1
0.310699103668556  ,-6.9929910954026 ,Slice 1
0.311804794428942  ,-7.70040295611046,Slice 1
0.312910485189329  ,-11.5172228649218,Slice 1
0.314016175949715  ,                 ,Slice 1
0.315121866710101  ,                 ,Slice 1
0.316227557470488  ,                 ,Slice 1
0.317333248230874  ,-6.99001081311632,Slice 1
0.31843893899126   ,-6.98837819337646,Slice 1
0.319544629751646  ,-7.71621512079794,Slice 1
0.320650320512033  ,-11.5601933184079,Slice 1
0.321756011272419  ,-11.8440415049384,Slice 1
0.322861702032805  ,-11.6372131357513,Slice 1
0.323967392793192  ,-10.3542420233787,Slice 1
0.325073083553578  ,-9.28710407287489,Slice 1
0.326178774313964  ,-9.3164665874946 ,Slice 1
0.327284465074351  ,-9.30851701306838,Slice 1
0.328390155834737  ,-8.95096904056033,Slice 1
0.329495846595123  ,-7.24138168532199,Slice 1
0.33060153735551   ,-6.98371563763027,Slice 1
0.331707228115896  ,-6.98351745378963,Slice 1
0.332812918876282  ,-6.98356532530543,Slice 1
0.333918609636668  ,-6.98328470555256,Slice 1
0.335024300397055  ,-6.98244770221214,Slice 1
0.336129991157441  ,-7.32294471004084,Slice 1
0.337235681917828  ,-9.05143004818015,Slice 1
0.338341372678214  ,-9.31660010537511,Slice 1
0.3394470634386    ,-9.33185758075601,Slice 1
0.340552754198986  ,-9.05160436536588,Slice 1
0.341658444959373  ,-7.1381565572259 ,Slice 1
0.342764135719759  ,-6.98484745861797,Slice 1
0.343869826480145  ,-6.98543482100087,Slice 1
0.344975517240532  ,-6.98582404525635,Slice 1
0.346081208000918  ,-6.98603284838001,Slice 1
0.347186898761304  ,-6.98456404822543,Slice 1
0.348292589521691  ,-7.76838863679571,Slice 1
0.349398280282077  ,-11.59620599156  ,Slice 1
0.350503971042463  ,-11.6321266424557,Slice 1
0.35160966180285   ,-10.3492757898689,Slice 1
0.352715352563236  ,-9.29747571274229,Slice 1
0.353821043323622  ,-9.33708680147582,Slice 1
0.354926734084008  ,-9.36021554951425,Slice 1
0.356032424844395  ,-9.3697093431395 ,Slice 1
0.357138115604781  ,-9.3716077574698 ,Slice 1
0.358243806365167  ,-9.36412547379827,Slice 1
0.359349497125554  ,-9.34212400593247,Slice 1
0.36045518788594   ,-9.00497381824346,Slice 1
0.361560878646326  ,-7.47860398483042,Slice 1
0.362666569406713  ,-6.99760138352941,Slice 1
0.363772260167099  ,-6.99834728871802,Slice 1
0.364877950927485  ,-6.99973793005147,Slice 1
0.365983641687872  ,-7.00080641778171,Slice 1
0.367089332448258  ,-7.19684251638888,Slice 1
0.368195023208644  ,-8.28696558546412,Slice 1
0.36930071396903   ,-9.21304187552291,Slice 1
0.370406404729417  ,-9.37216609395007,Slice 1
0.371512095489803  ,-9.38831472705924,Slice 1
0.372617786250189  ,-9.39706543289342,Slice 1
0.373723477010576  ,-9.40179002337603,Slice 1
